,key,count,u,sd,radio
17111,顾名思义,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7226,孝感市,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17109,建得,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17108,广种,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17107,以达,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17106,搬山,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17105,北建,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17104,南田,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17103,强心针,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7227,世界银行,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7229,低息贷款,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17125,村自,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7221,人尽其才,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17127,广种薄收,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17144,豆子,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17155,蚕桑,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17153,滴灌,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7202,楼梯口,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17151,一棚,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17150,辣子,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17149,红豆,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17148,香菜,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17147,干完,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17146,跑跑,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17145,全卖,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17143,洼地,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17129,中草药材,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17142,六口,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17139,武镇元,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17138,笔账,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17137,劲儿,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7213,国开行,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
7216,孝感,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7217,恩施,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17132,持股,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17131,座上宾,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17130,均成,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17100,爬遍,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7230,咸宁市,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17041,成倍增加,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17097,推地间,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
3776,红海,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17063,镇高,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7261,一例,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17061,机推地,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17060,付园,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
3773,试错,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
17058,吴兴,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17057,韩岔镇,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17056,开垦费,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17055,基本农田,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17054,韩岔,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17053,补偿费,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17052,水保,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17051,风沙源,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17050,坡耕地,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7263,洒满,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
559,肇事罪,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
561,畅行,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
3772,生产工艺,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17045,改观,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7268,欢歌笑语,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7272,山乡,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17042,致富梦,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
3777,电动汽车,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7250,几口,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17068,现状及,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17085,北临,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17096,重镇,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17095,边塞,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17094,雨养,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17093,望天收,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17092,唱山歌,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17091,羊群,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17090,边稻,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17088,歌中,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17087,南接,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7235,心存,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17084,丘陵区,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17069,自主经营,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17083,黄土梁,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
3788,第六期,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17080,雨后春笋,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17079,山区农业,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17078,就种,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17077,能种,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17076,一月,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17075,发财致富,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17071,黄豆,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
7249,沱江镇,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
17816,一身正气,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18151,恋尚妮,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
17818,严格执法,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
17819,发任,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19243,快速路,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5544,八桂,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4703,黑人,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19239,硬任务,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19238,农村部,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19237,完后,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19236,和田,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4702,蜜月,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19234,退休干部,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19233,和田地区,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19232,机扫率,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5547,可享,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19229,切身感受,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5550,快到,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19227,欢欣鼓舞,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4699,小客车,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19224,议题,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19223,巴西,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19222,匾额,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19221,何孟超,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5555,游乐园,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19219,避免出现,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19218,平改立,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19217,留意到,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5556,偏爱,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5538,联合推出,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19245,尺子,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19246,徜徉,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4720,嫁给,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5513,产销,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19271,建丰,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5515,调整布局,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5516,市场规律,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
143,网逃,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19266,解案,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19265,依情,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4721,遵义市,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5522,文中,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19262,不通,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19261,火烧沟,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19259,油盐,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19247,簇拥,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19258,一桩,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19257,感慨万千,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19256,省会,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19255,以民,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19254,长江路,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5525,仅作,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19252,立交桥,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5529,利基,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5532,一经,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5534,智库,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19248,越发,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19215,混行,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19214,上千人,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19213,水泄不通,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19160,信息网,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19174,八九,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19173,俞金芬家,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19172,桔农,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19171,九十,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5577,向导,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19169,一百万斤,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4689,香水,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19167,瑶均,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4687,堡凉,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19162,袁州,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19161,总值,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19159,谈妥,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19177,青田,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4683,农科,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4682,深有,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19156,某炜后,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19155,波及,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5590,归来,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5591,奖品,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19152,开展业务,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5594,乐此不疲,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19150,主营业务,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4681,颜色,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4680,一株株,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19176,俞金芬,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19178,被套,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19212,公铁,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19195,工张,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19211,穿越道,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19210,调车,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19209,紧邻,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19208,卧轨自杀,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4694,快门,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5564,怀旧,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19201,大红门,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5565,样式,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5568,美满,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19197,赶忙,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19196,连弟,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19192,职业病,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19179,人进,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19191,幻听,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5571,流连,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5572,车转,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19188,数十年,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5573,带你去,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19186,闻名,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19185,被称作,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19184,串串香,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19182,老君,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19181,蔚然,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19180,咕嘟,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5510,培扶,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19274,乌珠尔至北,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19275,银根,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19354,掏钱,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19366,崩塌,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19365,云和月,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4752,朝夕相处,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19363,三十,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19361,一扇,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19360,一扇门,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5476,稀少,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19358,眷顾,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19357,那碗,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19356,街友,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19355,肋骨,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19353,大半个,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
116,未向,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19352,坏掉,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19351,面包房,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5479,专业村,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19349,红十字会,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4747,洗衣,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19347,无情,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5482,签订协议,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19345,蔬菜汤,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19344,同情,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19343,瞎晃,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4743,刀割,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5472,乐呵呵,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5469,两亩,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19340,谢红娟,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4764,路桥,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19399,履责,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5439,陌生人,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5440,抢走,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19395,信使,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5445,案发时,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5446,漆黑一片,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5449,手枪,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19391,勇斗歹徒,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19390,排雷,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4769,权说,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4767,为数不多,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4763,问心无愧,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19371,图由,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19384,无所不能,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19382,风雪,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5463,卡蒲,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19380,康定,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19378,甘孜县,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19377,平均海拔,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19376,打断,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19375,全红,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19374,机要,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5465,关村,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5468,种菜,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5485,建了,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5487,冷藏库,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5509,直通,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19290,邓力侃,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19303,年货,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19301,过大年,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5500,邹联克,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19298,兵哥哥,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19297,刚出,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19296,小男孩,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4730,农村公路,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19294,军装,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19293,防癌,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5507,西秀区,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19291,鹅场,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19289,越传越,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19305,陈伟,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19288,春联,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19287,武冈市,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19286,杜家,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19285,产才,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19284,海流图,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19283,班线,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19281,临河区,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19280,至建丰,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19279,至查素,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19278,巴彦,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19277,乌根,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19304,圣源,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19307,出生地,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19338,杨庭标,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19323,下意识,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19336,主演,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19335,鸭嘴兽,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19333,爬行动物,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19332,梵高,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19331,发表声明,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19330,率为,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19329,车型,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19328,正月,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19327,汤圆,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19326,外事,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19324,女司机,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19322,让速,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19308,陈鹏,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19320,国徽,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19319,荆松,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19318,覃世海,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19316,陆川,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19315,鼻子,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5494,消费市场,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19313,新丰,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4736,醒过来,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19311,曲阜市,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19310,儒家文化,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19309,乡土,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19147,内部人员,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19146,样证,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4678,羊昌花,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
18970,大祥区,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4630,金黄色,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18982,梧州市,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5714,堂嫂,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5715,制药厂,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5716,五险,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5717,一金,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18976,同庭,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5718,不误,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18973,刘建国,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5724,煤气灶,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18971,达成协议,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18969,协破,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
18985,藏毒,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
18968,哨所,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
4626,盘旋,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5733,百助,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5735,王原,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5736,网做,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4623,平塘,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5741,深受感染,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18959,产教,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5743,撤侨,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5744,航海,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5745,中远,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
4631,动人心魄,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5710,中药厂,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18954,复杂度,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19000,屋外,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19012,开盖,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19011,过路,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19010,客区,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
5693,复工,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5696,转战,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5700,保监局,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19006,交通流量,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
212,倒闭,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19004,一为,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
19003,贴士,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
19002,潼南,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
18999,没关系,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18987,辩护,2,0.002617801047120419,0.07226275181127195,9.28143156800505e-06
18998,治安处罚,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
5704,山阳县,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18996,青年报,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
18995,普通百姓,2,0.002617801047120419,0.05103051265623664,9.28143156800505e-06
